sequence_id	protein_count	time	method
1120971.SAMN02440619	3330	66.55	pyhmmer
1120972.SAMN02440806	3173	63.71	pyhmmer
1120973.SAMN02441735	3408	68.11	pyhmmer
1120975.SAMN02746064	2183	44.14	pyhmmer
1120976.SAMN03080606	4247	84.89	pyhmmer
1120977.SAMN02769641	3046	61.58	pyhmmer
1120978.SAMN02441698	1390	29.49	pyhmmer
1120980.SAMN02746063	2632	52.92	pyhmmer
1120983.SAMN02440442	3882	78.73	pyhmmer
1120984.SAMN02584918	8333	167.9	pyhmmer
1120985.SAMN02441147	3113	63.27	pyhmmer
1120988.SAMN02440755	2169	53.0	pyhmmer
1120989.SAMN02745227	2069	41.75	pyhmmer
1120990.SAMN03080614	2317	46.59	pyhmmer
1120995.SAMN02745245	1916	39.68	pyhmmer
1120996.SAMN02746066	4551	93.11	pyhmmer
1120998.SAMN02441533	2896	58.36	pyhmmer
1120999.SAMN02745855	4452	88.59	pyhmmer
1121001.SAMN02745857	4311	85.76	pyhmmer
1121002.SAMN02440807	4156	83.1	pyhmmer
1121003.SAMN03080618	3513	69.73	pyhmmer
1121004.SAMN02440573	2398	48.96	pyhmmer
1121006.SAMN02440808	5533	110.01	pyhmmer
1121007.SAMN02441476	4038	80.85	pyhmmer
1121011.SAMN02440866	4100	82.38	pyhmmer
1121012.SAMN02440812	3703	74.45	pyhmmer
1121013.SAMN02441520	2815	56.8	pyhmmer
1121014.SAMN03004373	2685	53.98	pyhmmer
1121015.SAMN02441585	2869	56.77	pyhmmer
1121016.SAMN02441700	3517	71.58	pyhmmer
1121017.SAMN02441521	3705	74.04	pyhmmer
1121019.SAMN02441477	4412	88.03	pyhmmer
1121020.SAMN02743916	2680	54.5	pyhmmer
1121022.SAMN02440406	4498	89.99	pyhmmer
1121023.SAMN02440747	1480	33.31	pyhmmer
1121024.SAMN02441188	2227	44.88	pyhmmer
1121025.SAMN02745249	1943	40.87	pyhmmer
1121028.SAMN02440500	4727	95.16	pyhmmer
1121030.SAMN02441136	7942	157.52	pyhmmer
1121032.SAMN02441189	3142	62.71	pyhmmer
1121033.SAMN02440867	5952	120.68	pyhmmer
1121034.SAMN02440868	4706	94.76	pyhmmer
1121035.SAMN02441190	3600	71.17	pyhmmer
1121085.SAMN02440621	4361	86.2	pyhmmer
1121086.SAMN02441191	3955	78.29	pyhmmer
1121087.SAMN02441192	3320	66.36	pyhmmer
1121090.SAMN02441018	4313	85.73	pyhmmer
1121091.SAMN02441478	4248	84.67	pyhmmer
1121092.SAMN02440689	4885	96.52	pyhmmer
1121093.SAMN02440795	5244	102.95	pyhmmer
1121094.SAMN02441019	3036	62.38	pyhmmer
1121096.SAMN02441363	4228	83.66	pyhmmer
1121097.SAMN02441226	3062	62.29	pyhmmer
1121098.SAMN02596944	3935	79.17	pyhmmer
1121099.SAMD00009459	2367	47.62	pyhmmer
1121100.SAMN02441225	2814	56.72	pyhmmer
1121103.SAMN02769643	3381	69.77	pyhmmer
1121104.SAMN02440413	2450	50.54	pyhmmer
1121105.SAMN02440893	2034	41.18	pyhmmer
1121106.SAMN02745942	6394	129.05	pyhmmer
1121114.SAMN02441708	5554	111.37	pyhmmer
1121116.SAMN02441699	2345	47.91	pyhmmer
1121117.SAMN02745977	2475	49.67	pyhmmer
1121118.SAMN02743971	1671	36.31	pyhmmer
1121121.SAMN02440440	4776	95.33	pyhmmer
1121122.SAMN02440844	3541	71.16	pyhmmer
1121123.SAMN02440608	2582	52.13	pyhmmer
1121124.SAMN02841166	3164	62.44	pyhmmer
1121125.SAMN02441231	2991	60.04	pyhmmer
1121130.SAMN02584930	3868	78.04	pyhmmer
1121131.SAMN02745229	4062	84.42	pyhmmer
1121256.SAMN02746089	2715	55.14	pyhmmer
1121266.SAMN02745883	2354	48.41	pyhmmer
1121271.SAMN02440622	4342	86.31	pyhmmer
1121272.SAMN02256447	7480	149.32	pyhmmer
1121274.SAMN02441549	3186	63.83	pyhmmer
1121275.SAMN02440690	3460	69.45	pyhmmer
1121278.SAMN02440887	4564	91.05	pyhmmer
1121279.SAMN02745887	3700	75.35	pyhmmer
1121280.SAMN02441687	3619	72.51	pyhmmer
1121284.SAMN05660493	3236	63.48	pyhmmer
1121285.SAMN02441523	3742	73.38	pyhmmer
1121286.SAMN02441479	4004	79.58	pyhmmer
1121287.SAMN02440691	4034	80.04	pyhmmer
1121288.SAMN02440683	2659	52.95	pyhmmer
1121289.SAMN02952991	3101	62.08	pyhmmer
1121290.SAMN05220839	2238	45.51	pyhmmer
1121291.SAMN02745134	3822	77.55	pyhmmer
1121293.SAMN02743371	4346	86.44	pyhmmer
1121298.SAMN05444401	3954	79.69	pyhmmer
1121301.SAMN02745912	3803	75.72	pyhmmer
1121302.SAMN02745163	4477	91.11	pyhmmer
1121305.SAMN04516095	2407	49.21	pyhmmer
1121306.SAMN02745196	2998	61.38	pyhmmer
1121307.SAMN03794733	2621	52.21	pyhmmer
1121316.SAMN02745207	4187	83.82	pyhmmer
1121319.SAMN02743370	3732	74.51	pyhmmer
1121321.SAMN04488530	2551	51.57	pyhmmer
1121322.SAMN02745136	5676	115.83	pyhmmer
1121324.SAMN02688025	3060	62.18	pyhmmer
1121325.SAMN04515677	3589	72.42	pyhmmer
1121326.SAMN04621187	6163	123.56	pyhmmer
1121328.SAMN04450498	1937	39.63	pyhmmer
1121331.SAMN02745248	2681	54.01	pyhmmer
1121333.SAMN02743355	2751	54.71	pyhmmer
1121334.SAMN02441299	2944	58.32	pyhmmer
1121335.SAMN02603280	2687	54.71	pyhmmer
1121338.SAMN04516102	2726	55.08	pyhmmer
1121344.SAMN02743968	2314	46.18	pyhmmer
1121345.SAMN02745217	4656	95.15	pyhmmer
1121348.SAMN02441113	3467	69.74	pyhmmer
1121349.SAMN02440623	4040	82.06	pyhmmer
1121351.SAMN02441546	2000	40.32	pyhmmer
1121352.SAMN02743966	2052	42.03	pyhmmer
1121353.SAMN02603058	2559	51.06	pyhmmer
1121354.SAMN02256495	1844	37.55	pyhmmer
1121355.SAMN02256419	1630	33.51	pyhmmer
1121356.SAMN02256507	2201	45.33	pyhmmer
1121357.SAMN05661109	2789	55.74	pyhmmer
1121360.SAMN02441205	2648	53.08	pyhmmer
1121362.SAMN02603027	2791	55.51	pyhmmer
1121363.SAMN02256424	2771	55.35	pyhmmer
1121364.SAMN02441587	1959	40.29	pyhmmer
1121365.SAMN02441393	2215	44.61	pyhmmer
1121370.SAMN02256494	2105	42.37	pyhmmer
1121372.SAMN02441141	2738	54.88	pyhmmer
1121373.SAMN02256446	3882	76.3	pyhmmer
1121374.SAMN02440427	3651	72.72	pyhmmer
1121375.SAMN02952992	3377	67.53	pyhmmer
1121377.SAMN02441322	4290	88.42	pyhmmer
1121378.SAMN02440995	4696	92.97	pyhmmer
1121380.SAMN02841173	3896	78.36	pyhmmer
1121381.SAMN02841164	4498	90.97	pyhmmer
1121382.SAMN02746038	4853	95.7	pyhmmer
1121383.SAMN02440753	2658	53.55	pyhmmer
1121385.SAMN02440416	3397	68.53	pyhmmer
1121387.SAMN02440871	2303	47.56	pyhmmer
1121388.SAMN02440752	4318	87.05	pyhmmer
1121390.SAMN02746041	3270	65.79	pyhmmer
1121391.SAMN02745206	3699	75.54	pyhmmer
1121393.SAMN02745216	5240	107.5	pyhmmer
1121394.SAMN02440872	3849	77.87	pyhmmer
1121395.SAMN02745215	5282	105.57	pyhmmer
1121396.SAMN02441374	4823	97.44	pyhmmer
1121398.SAMN02691716	3907	79.56	pyhmmer
1121399.SAMN02441472	3937	78.38	pyhmmer
1121400.SAMN02746065	4101	83.68	pyhmmer
1121402.SAMN02743974	3429	68.47	pyhmmer
1121404.SAMN02441536	3907	79.19	pyhmmer
1121406.SAMN02584926	3250	65.62	pyhmmer
1121409.SAMN02745124	4474	90.0	pyhmmer
1121411.SAMN02440873	3314	67.24	pyhmmer
1121413.SAMN02743346	2730	54.58	pyhmmer
1121416.SAMN02745220	5287	106.11	pyhmmer
1121419.SAMN05443529	4594	91.72	pyhmmer
1121420.SAMN02746098	5206	103.89	pyhmmer
1121421.SAMN02745123	3892	77.09	pyhmmer
1121422.SAMN02440796	3426	66.92	pyhmmer
1121423.SAMN02745670	2638	53.53	pyhmmer
1121428.SAMEA2272113	2640	53.21	pyhmmer
1121429.SAMN02745133	3078	62.12	pyhmmer
1121430.SAMN02743376	2639	52.82	pyhmmer
1121432.SAMN02745219	3440	67.79	pyhmmer
1121433.SAMN02743957	2922	59.1	pyhmmer
1121438.SAMN02841169	4478	89.88	pyhmmer
1121439.SAMN02207451	2924	58.74	pyhmmer
1121440.SAMN02440804	3232	65.79	pyhmmer
1121441.SAMN02440625	3441	69.1	pyhmmer
1121442.SAMN02745702	2911	58.88	pyhmmer
1121443.SAMN02440626	2812	56.65	pyhmmer
1121445.SAMN02440572	2865	57.43	pyhmmer
1121447.SAMN02745701	3677	74.74	pyhmmer
1121448.SAMN02603429	3271	65.04	pyhmmer
1121449.SAMN02745704	2871	58.19	pyhmmer
1121451.SAMEA2272440	3543	69.51	pyhmmer
1121453.SAMN02441548	4971	99.29	pyhmmer
1121455.SAMN02745728	2357	47.81	pyhmmer
1121456.SAMN02441247	3360	67.65	pyhmmer
1121457.SAMN02745161	3155	62.94	pyhmmer
1121459.SAMN02441051	3072	61.88	pyhmmer
1121462.SAMN02441200	4170	82.41	pyhmmer
1121467.SAMN02441537	3584	71.76	pyhmmer
1121468.SAMN02440614	3149	63.01	pyhmmer
1121472.SAMN02440407	2724	54.9	pyhmmer
1121476.SAMN02745751	3641	74.38	pyhmmer
1121477.SAMN02745223	4085	80.97	pyhmmer
1121479.SAMN02440615	4439	89.82	pyhmmer
1121480.SAMN02440629	5586	110.72	pyhmmer
1121481.SAMN02440874	5494	109.23	pyhmmer
1121482.SAMN02441320	6028	120.85	pyhmmer
1121483.SAMN02841160	5294	105.83	pyhmmer
1121485.SAMN02441172	3551	71.88	pyhmmer
1121859.SAMN02441711	4145	83.86	pyhmmer
1121861.SAMN02441332	4076	81.68	pyhmmer
1121863.SAMN02743983	4289	86.53	pyhmmer
1121865.SAMN02596961	2340	48.02	pyhmmer
1121866.SAMN02440648	2418	49.12	pyhmmer
1121867.SAMN02743982	4860	96.91	pyhmmer
1121869.SAMN03084138	4829	97.39	pyhmmer
1121870.SAMN02440607	3373	66.73	pyhmmer
1121874.SAMN02440433	1787	37.01	pyhmmer
1121875.SAMN02440497	3488	69.92	pyhmmer
1121877.SAMN03299411	3003	60.58	pyhmmer
1121878.SAMN02441517	3877	78.25	pyhmmer
1121879.SAMN02441539	4421	88.39	pyhmmer
1121880.SAMN02440848	3443	70.62	pyhmmer
1121881.SAMN02745225	2341	47.36	pyhmmer
1121883.SAMN02745226	2006	43.1	pyhmmer
1121884.SAMN02745131	4179	84.59	pyhmmer
1121887.SAMN02440860	3580	71.97	pyhmmer
1121888.SAMN02441540	4111	82.92	pyhmmer
1121889.SAMN02440630	2840	56.7	pyhmmer
1121890.SAMN02440631	3146	62.73	pyhmmer
1121891.SAMN02441177	3107	61.93	pyhmmer
1121895.SAMN02441333	3966	79.1	pyhmmer
1121896.SAMN02743358	2940	58.31	pyhmmer
1121897.SAMN02441178	3475	69.06	pyhmmer
1121898.SAMN02441179	4056	80.86	pyhmmer
1121899.SAMN02440857	2716	53.83	pyhmmer
1121901.SAMN02440861	3399	67.01	pyhmmer
1121902.SAMN02440687	3433	70.22	pyhmmer
1121903.SAMN02441176	3348	68.63	pyhmmer
1121904.SAMN02256418	7304	148.08	pyhmmer
1121909.SAMN02441528	2669	54.61	pyhmmer
1121912.SAMN02440834	3840	75.66	pyhmmer
1121914.SAMN02440633	1653	34.97	pyhmmer
1121918.SAMN02441294	3909	78.55	pyhmmer
1121919.SAMN02745975	3773	75.01	pyhmmer
1121920.SAMN02441206	2902	58.44	pyhmmer
1121921.SAMN02441352	3596	72.4	pyhmmer
1121922.SAMN02440876	3803	76.76	pyhmmer
1121924.SAMN02440580	4530	90.4	pyhmmer
1121925.SAMN02746011	1960	40.39	pyhmmer
1121926.SAMN02441107	4548	90.8	pyhmmer
1121927.SAMD00041827	3215	65.21	pyhmmer
1121928.SAMN02440656	3062	62.63	pyhmmer
1121929.SAMN02441353	4246	85.66	pyhmmer
1121930.SAMN02440412	3344	68.2	pyhmmer
1121932.SAMN02441167	2980	60.67	pyhmmer
1121934.SAMN02441529	3098	61.81	pyhmmer
1121935.SAMN02440417	6005	119.44	pyhmmer
1121936.SAMN02440657	2751	56.29	pyhmmer
1121937.SAMN02441505	3903	77.91	pyhmmer
1121938.SAMN02441195	3920	78.14	pyhmmer
1121939.SAMN02471787	4723	94.22	pyhmmer
1121940.SAMN02440634	2662	53.23	pyhmmer
1121941.SAMN02952987	3141	63.25	pyhmmer
1121942.SAMN02745148	3666	73.59	pyhmmer
1121943.SAMN02440470	4258	84.56	pyhmmer
1121945.SAMN02441569	3501	70.22	pyhmmer
1121946.SAMN02440609	8283	165.14	pyhmmer
1121947.SAMN02441168	1394	30.26	pyhmmer
1121948.SAMN02440888	3039	61.09	pyhmmer
1121949.SAMN02441054	3190	63.59	pyhmmer
1121950.SAMN02745243	4096	82.29	pyhmmer
1121952.SAMN02440591	3246	64.95	pyhmmer
1121953.SAMN02441650	3691	72.99	pyhmmer
1121955.SAMN02745146	3658	71.86	pyhmmer
1121957.SAMN02441588	4983	101.33	pyhmmer
1121959.SAMN02746009	4229	84.31	pyhmmer
1122124.SAMN02440836	2396	48.66	pyhmmer
1122125.SAMN02441506	6960	138.2	pyhmmer
1122128.SAMN02441531	2187	45.01	pyhmmer
1122129.SAMN02441182	2371	48.66	pyhmmer
1122130.SAMN02441507	2735	54.79	pyhmmer
1122131.SAMN02441508	4506	90.46	pyhmmer
1122132.SAMN02441386	4412	88.34	pyhmmer
1122133.SAMN02745157	4870	98.24	pyhmmer
1122134.SAMN02441025	2468	50.27	pyhmmer
1122135.SAMN02441694	4135	82.16	pyhmmer
1122137.SAMN02441395	3711	73.8	pyhmmer
1122138.SAMN02256503	8883	175.91	pyhmmer
1122139.SAMN02440978	3465	70.06	pyhmmer
1122142.SAMN02910414	2399	51.11	pyhmmer
1122143.SAMN02440849	1954	40.86	pyhmmer
1122146.SAMN02797784	1244	28.27	pyhmmer
1122149.SAMN02369504	1970	40.4	pyhmmer
1122150.SAMN02369505	2367	48.59	pyhmmer
1122152.SAMN02440851	1340	29.69	pyhmmer
1122154.SAMN02746068	2163	43.51	pyhmmer
1122155.SAMN02745158	4390	89.24	pyhmmer
1122156.SAMN02745117	2733	55.86	pyhmmer
1122158.SAMN02441384	3463	69.87	pyhmmer
1122159.SAMN02745246	4056	81.65	pyhmmer
1122169.SAMN04274794	2916	58.77	pyhmmer
1122170.SAMN02744130	3170	63.37	pyhmmer
1122172.SAMN02440425	1952	39.58	pyhmmer
1122173.SAMN02441112	2629	53.0	pyhmmer
1122175.SAMN02441232	2661	53.78	pyhmmer
1122176.SAMN02256444	5546	111.17	pyhmmer
1122179.SAMN02441042	5313	107.27	pyhmmer
1122180.SAMN02951862	2935	58.68	pyhmmer
1122181.SAMN02440979	3669	74.61	pyhmmer
1122182.SAMN02256442	6328	128.36	pyhmmer
1122183.SAMN02440816	3026	60.42	pyhmmer
1122184.SAMN02745176	3416	67.79	pyhmmer
1122185.SAMN03098275	2232	45.24	pyhmmer
1122188.SAMN02745674	2873	56.59	pyhmmer
1122189.SAMN02745165	3666	74.78	pyhmmer
1122190.SAMN02743975	2107	42.59	pyhmmer
1122191.SAMN02743978	4283	83.18	pyhmmer
1122192.SAMN02745673	4965	98.74	pyhmmer
1122194.SAMN02441511	3757	76.99	pyhmmer
1122195.SAMN02745164	2221	46.73	pyhmmer
1122197.SAMN02440900	3514	70.7	pyhmmer
1122198.SAMN02745729	3714	73.53	pyhmmer
1122200.SAMN02952989	4673	93.72	pyhmmer
1122201.SAMN02440877	4161	83.05	pyhmmer
1122202.SAMN02440466	4737	94.99	pyhmmer
1122203.SAMN02440907	3162	64.28	pyhmmer
1122204.SAMN05421781	2900	58.03	pyhmmer
1122206.SAMN02745753	4605	93.21	pyhmmer
1122207.SAMN02597439	3076	62.13	pyhmmer
1122209.SAMN02745752	2897	58.8	pyhmmer
1122211.SAMN02743374	2762	55.14	pyhmmer
1122212.SAMN02440684	2614	53.89	pyhmmer
1122213.SAMN02441170	3451	69.22	pyhmmer
1122214.SAMN02441730	4257	85.26	pyhmmer
1122215.SAMN02441321	5700	113.93	pyhmmer
1122216.SAMN02441496	2026	41.92	pyhmmer
1122218.SAMN02441696	3023	61.27	pyhmmer
1122221.SAMN02952988	2890	57.18	pyhmmer
1122223.SAMN02441032	3101	62.35	pyhmmer
1122224.SAMN02440685	3192	63.29	pyhmmer
1122225.SAMN02441142	2687	54.11	pyhmmer
1122226.SAMN02440658	2930	58.35	pyhmmer
1122228.SAMN02441737	1519	33.64	pyhmmer
1122230.SAMN02441137	1727	35.15	pyhmmer
1122233.SAMN02746094	1602	32.65	pyhmmer
1122236.SAMN02440991	2678	54.0	pyhmmer
1122237.SAMN02440649	2801	56.01	pyhmmer
1122238.SAMN02440686	2615	52.63	pyhmmer
1122239.SAMN02440801	2801	55.02	pyhmmer
1122240.SAMN02952990	3697	73.75	pyhmmer
1122243.SAMN02256417	2280	46.27	pyhmmer
1122244.SAMN02441175	2487	48.73	pyhmmer
1122247.SAMN02256416	4814	96.79	pyhmmer
1122252.SAMN05660443	2822	58.27	pyhmmer
112234.SAMN05421768	4812	95.14	pyhmmer
112248.SAMN05444392	3703	73.54	pyhmmer
1122599.SAMN02440650	4164	81.9	pyhmmer
1122602.SAMN02440588	2325	46.59	pyhmmer
1122603.SAMN02440574	3975	79.55	pyhmmer
1122604.SAMN02745696	5079	99.52	pyhmmer
1122605.SAMN02441376	4871	98.32	pyhmmer
1122607.SAMN02441524	4278	85.7	pyhmmer
1122608.SAMN02441173	4578	91.2	pyhmmer
1122609.SAMN02440651	4657	94.59	pyhmmer
1122610.SAMN02441164	3636	72.12	pyhmmer
1122612.SAMN02440878	3357	66.61	pyhmmer
1122613.SAMN02440569	2827	55.52	pyhmmer
1122614.SAMN02743897	4454	89.67	pyhmmer
1122615.SAMN02441519	3952	79.67	pyhmmer
1122616.SAMN02441143	4463	92.24	pyhmmer
1122617.SAMN02440652	3267	65.87	pyhmmer
1122619.SAMN02441372	2505	49.63	pyhmmer
1122621.SAMN02440601	4394	87.59	pyhmmer
1122622.SAMN02441240	3524	71.13	pyhmmer
1122623.SAMN02441165	6460	128.81	pyhmmer
1122916.SAMN02441144	4392	88.27	pyhmmer
1122917.SAMN02440993	6438	132.63	pyhmmer
1122918.SAMN02441316	5572	111.92	pyhmmer
1122919.SAMN02440998	4992	100.76	pyhmmer
1122920.SAMN02441473	6226	122.22	pyhmmer
1122921.SAMN02441001	5471	110.49	pyhmmer
1122924.SAMN02440803	6048	119.45	pyhmmer
1122925.SAMN02441367	4374	87.3	pyhmmer
1122926.SAMN02440680	4621	92.11	pyhmmer
1122927.SAMN02440446	5785	116.9	pyhmmer
1122928.SAMN02440653	3995	79.21	pyhmmer
1122930.SAMN02745168	2641	53.23	pyhmmer
1122934.SAMN02745691	2367	47.73	pyhmmer
1122938.SAMN05660772	2804	57.4	pyhmmer
1122939.SAMN02440564	4096	81.63	pyhmmer
1122940.SAMN02440721	4167	82.88	pyhmmer
1122941.SAMN02745950	3311	67.31	pyhmmer
1122946.SAMN02744830	4472	90.91	pyhmmer
1122949.SAMN02441667	1727	36.35	pyhmmer
1122951.SAMN02440565	2307	46.58	pyhmmer
1122963.SAMN02440654	4818	95.53	pyhmmer
1122967.SAMN02441712	3990	79.75	pyhmmer
1122970.SAMN02440655	2812	56.36	pyhmmer
1122971.SAMN02441061	1599	33.7	pyhmmer
1122973.SAMN02256439	2133	43.14	pyhmmer
1122976.SAMN02440769	1751	36.56	pyhmmer
1122978.SAMN02440641	2255	45.57	pyhmmer
1122980.SAMN02440845	2497	50.36	pyhmmer
1122983.SAMD00004645	2610	50.69	pyhmmer
1122990.SAMD00008813	2904	57.89	pyhmmer
1122991.SAMD00012546	3320	64.79	pyhmmer
1122992.SAMEA2272439	2675	53.86	pyhmmer
1122994.SAMN02441526	2554	51.7	pyhmmer
1122997.SAMN02441538	2681	53.03	pyhmmer
1122998.SAMN02440839	2611	52.27	pyhmmer
1122999.SAMN02440659	3294	66.68	pyhmmer
1123008.SAMN02440983	3823	77.88	pyhmmer
1123009.SAMN02440660	2256	45.91	pyhmmer
1123010.SAMN02745724	5360	105.69	pyhmmer
1123013.SAMN02441498	2034	40.87	pyhmmer
1123014.SAMN02745746	3979	79.2	pyhmmer
1123016.SAMN02673660	3923	78.7	pyhmmer
1123020.SAMN02441499	5498	108.11	pyhmmer
1123021.SAMN02441073	3482	70.02	pyhmmer
1123023.SAMN02743958	9564	194.54	pyhmmer
1123024.SAMN02441500	4958	100.46	pyhmmer
1123025.SAMN02441208	8581	171.61	pyhmmer
1123029.SAMN02745172	4323	87.3	pyhmmer
1123032.SAMN02441527	3302	64.92	pyhmmer
1123033.SAMN02441319	2564	51.2	pyhmmer
1123034.SAMN02743348	2567	52.47	pyhmmer
1123035.SAMN02440477	2774	55.49	pyhmmer
1123036.SAMN02440766	4001	80.16	pyhmmer
1123037.SAMN02440859	3580	70.25	pyhmmer
1123053.SAMN02441194	3947	79.91	pyhmmer
1123054.SAMN02441649	3647	74.06	pyhmmer
1123055.SAMN02745773	3946	80.47	pyhmmer
1123058.SAMN02441030	2372	46.28	pyhmmer
1123059.SAMN02440387	2631	51.94	pyhmmer
1123060.SAMN02745777	6046	122.24	pyhmmer
1123062.SAMN02745775	5924	118.08	pyhmmer
1123065.SAMN02440902	3782	76.1	pyhmmer
1123069.SAMN02469744	3244	66.22	pyhmmer
1123070.SAMN02441342	2647	52.82	pyhmmer
1123071.SAMN02745181	3805	75.69	pyhmmer
1123072.SAMN02440628	3695	74.29	pyhmmer
1123073.SAMN02441343	3686	74.16	pyhmmer
1123075.SAMN02441541	3755	75.46	pyhmmer
1123077.SAMN02440771	6219	124.29	pyhmmer
1123078.SAMN02441156	6337	127.68	pyhmmer
1123226.SAMN02441675	4040	81.93	pyhmmer
1123227.SAMN02440467	2204	44.08	pyhmmer
1123228.SAMN02440661	4260	84.9	pyhmmer
1123229.SAMN02441547	4827	97.92	pyhmmer
1123230.SAMN02441646	2668	52.81	pyhmmer
1123231.SAMN02745189	2512	50.82	pyhmmer
1123233.SAMN02745798	2561	51.0	pyhmmer
1123234.SAMN02440676	3163	63.07	pyhmmer
1123235.SAMN02440840	3337	67.02	pyhmmer
1123236.SAMN02440468	3604	72.18	pyhmmer
1123237.SAMN02469746	5621	112.54	pyhmmer
1123239.SAMN02441685	3598	71.9	pyhmmer
1123240.SAMN02441589	2531	52.17	pyhmmer
1123241.SAMN02440642	5083	101.88	pyhmmer
1123242.SAMN02469369	6852	137.26	pyhmmer
1123243.SAMN02745190	2433	49.87	pyhmmer
1123244.SAMN02256422	8095	161.94	pyhmmer
1123247.SAMN02441501	3406	67.79	pyhmmer
1123248.SAMN02440437	5082	101.36	pyhmmer
1123250.SAMN02440984	2442	49.57	pyhmmer
1123251.SAMN02441241	3214	63.26	pyhmmer
1123252.SAMN02441224	4212	81.9	pyhmmer
1123253.SAMN02441209	2376	48.1	pyhmmer
1123255.SAMN02743894	3293	65.9	pyhmmer
1123256.SAMN02440980	3678	73.7	pyhmmer
1123257.SAMN02440644	3929	78.97	pyhmmer
1123258.SAMN02441385	5121	100.66	pyhmmer
1123261.SAMN02440774	3754	74.94	pyhmmer
1123262.SAMN02440825	8587	171.47	pyhmmer
1123265.SAMN02743379	5133	102.17	pyhmmer
1123267.SAMN02691714	2503	49.83	pyhmmer
1123269.SAMN02641489	5855	116.78	pyhmmer
1123270.SAMN02441583	2870	57.13	pyhmmer
1123272.SAMN02745824	3398	67.42	pyhmmer
1123274.SAMN02441006	4215	84.45	pyhmmer
1123275.SAMN02441512	3647	72.69	pyhmmer
1123276.SAMN02441024	5695	114.85	pyhmmer
1123277.SAMN02441375	6756	134.01	pyhmmer
1123278.SAMN02441695	6586	130.53	pyhmmer
1123279.SAMN02440570	3687	74.68	pyhmmer
1123281.SAMN02745180	2838	57.4	pyhmmer
1123282.SAMN02745823	3793	76.29	pyhmmer
1123284.SAMN02440464	2715	54.74	pyhmmer
1123285.SAMN05660235	2870	56.56	pyhmmer
1123288.SAMN02469826	5103	99.56	pyhmmer
1123291.SAMN04490355	5184	101.79	pyhmmer
1123294.SAMN02441158	4184	84.87	pyhmmer
1123296.SAMN02745853	2361	47.28	pyhmmer
1123298.SAMN02256438	2059	41.43	pyhmmer
1123299.SAMN02441486	1786	36.85	pyhmmer
1123300.SAMN02441502	2014	40.58	pyhmmer
1123301.SAMN02256413	1788	36.75	pyhmmer
1123302.SAMN02256412	1997	40.46	pyhmmer
1123303.SAMN02256504	1815	37.43	pyhmmer
1123305.SAMN02440576	2024	40.73	pyhmmer
1123306.SAMN02256437	1414	29.46	pyhmmer
1123307.SAMN02256435	1812	37.73	pyhmmer
1123308.SAMN02256436	2123	42.93	pyhmmer
1123309.SAMN02441724	1887	38.45	pyhmmer
1123311.SAMN02256410	2277	45.64	pyhmmer
1123312.SAMN02256411	2346	47.3	pyhmmer
1123313.SAMN02440905	1961	40.06	pyhmmer
1123314.SAMN02441159	2069	41.49	pyhmmer
1123315.SAMN02440826	2269	45.39	pyhmmer
1123317.SAMN02743354	1997	41.39	pyhmmer
1123318.SAMN02256409	2165	43.85	pyhmmer
1123320.SAMN02256465	9973	200.04	pyhmmer
1123321.SAMN02440478	6145	122.31	pyhmmer
1123323.SAMN05216245	2287	46.13	pyhmmer
1123325.SAMN02769639	1682	34.93	pyhmmer
1123326.SAMN02199325	2639	53.33	pyhmmer
1123349.SAMN02744037	2690	53.3	pyhmmer
1123350.SAMN02744040	2258	46.05	pyhmmer
1123354.SAMN02440862	2111	42.97	pyhmmer
1123355.SAMN02743896	3897	76.99	pyhmmer
1123356.SAMN02440863	3967	79.4	pyhmmer
1123357.SAMN02745244	3720	73.02	pyhmmer
1123359.SAMN02441160	1982	41.21	pyhmmer
1123360.SAMN02469745	3638	72.17	pyhmmer
1123362.SAMN05660686	4979	100.84	pyhmmer
1123365.SAMN02440903	4345	87.3	pyhmmer
1123366.SAMN02471162	4154	82.62	pyhmmer
1123367.SAMN02743986	3747	74.33	pyhmmer
1123368.SAMN02441488	2874	57.41	pyhmmer
1123371.SAMN02440586	2202	45.26	pyhmmer
1123372.SAMN02441489	1712	35.5	pyhmmer
1123373.SAMN02441582	1739	35.85	pyhmmer
1123376.SAMN02440662	1887	38.95	pyhmmer
1123377.SAMN02440663	2873	56.76	pyhmmer
1123380.SAMN02745199	1564	33.19	pyhmmer
1123382.SAMN02745221	2149	43.03	pyhmmer
1123384.SAMN02584724	2097	44.25	pyhmmer
1123386.SAMN02441490	2228	46.2	pyhmmer
1123388.SAMN02440410	2257	46.03	pyhmmer
1123389.SAMN02441230	2339	47.25	pyhmmer
1123392.SAMN02441059	3517	69.35	pyhmmer
1123393.SAMN02441034	3119	62.21	pyhmmer
1123397.SAMN05660831	2649	53.4	pyhmmer
1123399.SAMN02256490	3721	74.38	pyhmmer
1123400.SAMN02256434	3470	70.26	pyhmmer
1123401.SAMN02743987	3548	71.42	pyhmmer
1123402.SAMN02583745	2908	58.86	pyhmmer
1123404.SAMN02745784	3107	62.36	pyhmmer
1123487.SAMN02441373	4636	91.91	pyhmmer
1123489.SAMN02441545	1958	40.03	pyhmmer
1123490.SAMN02440645	1587	32.51	pyhmmer
1123491.SAMN02745782	3277	66.84	pyhmmer
1123493.SAMN02440646	3431	69.23	pyhmmer
