sequence_id	protein_count	time	method
1120968.SAMN02441203	4025	47.89	pyhmmer
1120969.SAMN02440617	4386	53.13	pyhmmer
1120971.SAMN02440619	3330	35.55	pyhmmer
1120972.SAMN02440806	3173	34.12	pyhmmer
1120973.SAMN02441735	3408	35.89	pyhmmer
1120975.SAMN02746064	2183	25.68	pyhmmer
1120976.SAMN03080606	4247	47.5	pyhmmer
1120977.SAMN02769641	3046	35.29	pyhmmer
1120978.SAMN02441698	1390	17.59	pyhmmer
1120980.SAMN02746063	2632	30.78	pyhmmer
1120983.SAMN02440442	3882	41.47	pyhmmer
1120984.SAMN02584918	8333	83.91	pyhmmer
1120985.SAMN02441147	3113	37.32	pyhmmer
1120988.SAMN02440755	2169	37.29	pyhmmer
1120989.SAMN02745227	2069	24.36	pyhmmer
1120990.SAMN03080614	2317	26.3	pyhmmer
1120995.SAMN02745245	1916	23.6	pyhmmer
1120996.SAMN02746066	4551	56.84	pyhmmer
1120998.SAMN02441533	2896	35.15	pyhmmer
1120999.SAMN02745855	4452	48.78	pyhmmer
1121001.SAMN02745857	4311	45.66	pyhmmer
1121002.SAMN02440807	4156	45.7	pyhmmer
1121003.SAMN03080618	3513	37.22	pyhmmer
1121004.SAMN02440573	2398	28.65	pyhmmer
1121006.SAMN02440808	5533	63.79	pyhmmer
1121007.SAMN02441476	4038	48.76	pyhmmer
1121011.SAMN02440866	4100	47.44	pyhmmer
1121012.SAMN02440812	3703	43.56	pyhmmer
1121013.SAMN02441520	2815	31.61	pyhmmer
1121014.SAMN03004373	2685	29.78	pyhmmer
1121015.SAMN02441585	2869	30.79	pyhmmer
1121016.SAMN02441700	3517	39.31	pyhmmer
1121017.SAMN02441521	3705	38.83	pyhmmer
1121019.SAMN02441477	4412	45.35	pyhmmer
1121020.SAMN02743916	2680	30.71	pyhmmer
1121022.SAMN02440406	4498	46.09	pyhmmer
1121023.SAMN02440747	1480	21.68	pyhmmer
1121024.SAMN02441188	2227	26.4	pyhmmer
1121025.SAMN02745249	1943	25.03	pyhmmer
1121028.SAMN02440500	4727	47.72	pyhmmer
1121030.SAMN02441136	7942	81.02	pyhmmer
1121032.SAMN02441189	3142	35.37	pyhmmer
1121033.SAMN02440867	5952	62.24	pyhmmer
1121034.SAMN02440868	4706	51.72	pyhmmer
1121035.SAMN02441190	3600	40.83	pyhmmer
1121085.SAMN02440621	4361	49.97	pyhmmer
1121086.SAMN02441191	3955	43.95	pyhmmer
1121087.SAMN02441192	3320	39.19	pyhmmer
1121090.SAMN02441018	4313	48.78	pyhmmer
1121091.SAMN02441478	4248	47.59	pyhmmer
1121092.SAMN02440689	4885	52.28	pyhmmer
1121093.SAMN02440795	5244	55.31	pyhmmer
1121094.SAMN02441019	3036	38.29	pyhmmer
1121096.SAMN02441363	4228	48.59	pyhmmer
1121097.SAMN02441226	3062	37.26	pyhmmer
1121098.SAMN02596944	3935	47.22	pyhmmer
1121099.SAMD00009459	2367	27.38	pyhmmer
1121100.SAMN02441225	2814	33.58	pyhmmer
1121103.SAMN02769643	3381	41.89	pyhmmer
1121104.SAMN02440413	2450	31.28	pyhmmer
1121105.SAMN02440893	2034	24.26	pyhmmer
1121106.SAMN02745942	6394	60.0	pyhmmer
1121114.SAMN02441708	5554	66.74	pyhmmer
1121116.SAMN02441699	2345	26.59	pyhmmer
1121117.SAMN02745977	2475	28.26	pyhmmer
1121118.SAMN02743971	1671	22.81	pyhmmer
1121121.SAMN02440440	4776	54.8	pyhmmer
1121122.SAMN02440844	3541	39.87	pyhmmer
1121123.SAMN02440608	2582	25.93	pyhmmer
1121124.SAMN02841166	3164	31.63	pyhmmer
1121125.SAMN02441231	2991	30.37	pyhmmer
1121130.SAMN02584930	3868	47.67	pyhmmer
1121131.SAMN02745229	4062	53.73	pyhmmer
1121256.SAMN02746089	2715	32.48	pyhmmer
1121266.SAMN02745883	2354	29.49	pyhmmer
1121271.SAMN02440622	4342	42.77	pyhmmer
1121272.SAMN02256447	7480	77.68	pyhmmer
1121274.SAMN02441549	3186	35.8	pyhmmer
1121275.SAMN02440690	3460	37.33	pyhmmer
1121278.SAMN02440887	4564	51.0	pyhmmer
1121279.SAMN02745887	3700	41.0	pyhmmer
1121280.SAMN02441687	3619	39.25	pyhmmer
1121284.SAMN05660493	3236	35.78	pyhmmer
1121285.SAMN02441523	3742	43.21	pyhmmer
1121286.SAMN02441479	4004	44.19	pyhmmer
1121287.SAMN02440691	4034	43.77	pyhmmer
1121288.SAMN02440683	2659	30.87	pyhmmer
1121289.SAMN02952991	3101	36.88	pyhmmer
1121290.SAMN05220839	2238	27.17	pyhmmer
1121291.SAMN02745134	3822	44.65	pyhmmer
1121293.SAMN02743371	4346	49.81	pyhmmer
1121298.SAMN05444401	3954	46.76	pyhmmer
1121301.SAMN02745912	3803	44.63	pyhmmer
1121302.SAMN02745163	4477	54.76	pyhmmer
1121305.SAMN04516095	2407	30.0	pyhmmer
1121306.SAMN02745196	2998	36.82	pyhmmer
1121307.SAMN03794733	2621	30.5	pyhmmer
1121316.SAMN02745207	4187	48.35	pyhmmer
1121319.SAMN02743370	3732	42.88	pyhmmer
1121321.SAMN04488530	2551	29.72	pyhmmer
1121322.SAMN02745136	5676	67.87	pyhmmer
1121324.SAMN02688025	3060	36.47	pyhmmer
1121325.SAMN04515677	3589	42.28	pyhmmer
1121326.SAMN04621187	6163	71.0	pyhmmer
1121328.SAMN04450498	1937	23.65	pyhmmer
1121331.SAMN02745248	2681	31.98	pyhmmer
1121333.SAMN02743355	2751	32.97	pyhmmer
1121334.SAMN02441299	2944	32.44	pyhmmer
1121335.SAMN02603280	2687	33.64	pyhmmer
1121338.SAMN04516102	2726	33.12	pyhmmer
1121344.SAMN02743968	2314	24.88	pyhmmer
1121345.SAMN02745217	4656	58.39	pyhmmer
1121348.SAMN02441113	3467	37.1	pyhmmer
1121349.SAMN02440623	4040	45.41	pyhmmer
1121351.SAMN02441546	2000	23.24	pyhmmer
1121352.SAMN02743966	2052	24.97	pyhmmer
1121353.SAMN02603058	2559	28.47	pyhmmer
1121354.SAMN02256495	1844	20.39	pyhmmer
1121355.SAMN02256419	1630	19.18	pyhmmer
1121356.SAMN02256507	2201	26.39	pyhmmer
1121357.SAMN05661109	2789	30.37	pyhmmer
1121360.SAMN02441205	2648	29.92	pyhmmer
1121362.SAMN02603027	2791	30.4	pyhmmer
1121363.SAMN02256424	2771	30.84	pyhmmer
1121364.SAMN02441587	1959	23.24	pyhmmer
1121365.SAMN02441393	2215	23.73	pyhmmer
1121370.SAMN02256494	2105	23.85	pyhmmer
1121372.SAMN02441141	2738	30.02	pyhmmer
1121373.SAMN02256446	3882	43.85	pyhmmer
1121374.SAMN02440427	3651	42.27	pyhmmer
1121375.SAMN02952992	3377	36.48	pyhmmer
1121377.SAMN02441322	4290	41.33	pyhmmer
1121378.SAMN02440995	4696	46.28	pyhmmer
1121380.SAMN02841173	3896	37.25	pyhmmer
1121381.SAMN02841164	4498	43.72	pyhmmer
1121382.SAMN02746038	4853	51.34	pyhmmer
1121383.SAMN02440753	2658	27.64	pyhmmer
1121385.SAMN02440416	3397	36.25	pyhmmer
1121387.SAMN02440871	2303	26.23	pyhmmer
1121388.SAMN02440752	4318	47.67	pyhmmer
1121390.SAMN02746041	3270	37.74	pyhmmer
1121391.SAMN02745206	3699	42.04	pyhmmer
1121393.SAMN02745216	5240	63.76	pyhmmer
1121394.SAMN02440872	3849	45.06	pyhmmer
1121395.SAMN02745215	5282	60.46	pyhmmer
1121396.SAMN02441374	4823	57.57	pyhmmer
1121398.SAMN02691716	3907	46.6	pyhmmer
1121399.SAMN02441472	3937	43.59	pyhmmer
1121400.SAMN02746065	4101	49.21	pyhmmer
1121402.SAMN02743974	3429	39.3	pyhmmer
1121404.SAMN02441536	3907	46.68	pyhmmer
1121406.SAMN02584926	3250	34.54	pyhmmer
1121409.SAMN02745124	4474	49.61	pyhmmer
1121411.SAMN02440873	3314	37.5	pyhmmer
1121413.SAMN02743346	2730	31.24	pyhmmer
1121416.SAMN02745220	5287	60.44	pyhmmer
1121419.SAMN05443529	4594	50.87	pyhmmer
1121420.SAMN02746098	5206	56.98	pyhmmer
1121421.SAMN02745123	3892	44.41	pyhmmer
1121422.SAMN02440796	3426	36.56	pyhmmer
1121423.SAMN02745670	2638	30.5	pyhmmer
1121428.SAMEA2272113	2640	29.91	pyhmmer
1121429.SAMN02745133	3078	34.75	pyhmmer
1121430.SAMN02743376	2639	28.23	pyhmmer
1121432.SAMN02745219	3440	35.51	pyhmmer
1121433.SAMN02743957	2922	32.58	pyhmmer
1121438.SAMN02841169	4478	48.94	pyhmmer
1121439.SAMN02207451	2924	32.39	pyhmmer
1121440.SAMN02440804	3232	34.16	pyhmmer
1121441.SAMN02440625	3441	40.4	pyhmmer
1121442.SAMN02745702	2911	33.82	pyhmmer
1121443.SAMN02440626	2812	31.36	pyhmmer
1121445.SAMN02440572	2865	34.12	pyhmmer
1121447.SAMN02745701	3677	42.44	pyhmmer
1121448.SAMN02603429	3271	36.15	pyhmmer
1121449.SAMN02745704	2871	32.05	pyhmmer
1121451.SAMEA2272440	3543	38.6	pyhmmer
1121453.SAMN02441548	4971	58.77	pyhmmer
1121455.SAMN02745728	2357	28.7	pyhmmer
1121456.SAMN02441247	3360	38.14	pyhmmer
1121457.SAMN02745161	3155	36.92	pyhmmer
1121459.SAMN02441051	3072	34.56	pyhmmer
1121462.SAMN02441200	4170	46.07	pyhmmer
1121467.SAMN02441537	3584	42.07	pyhmmer
1121468.SAMN02440614	3149	32.31	pyhmmer
1121472.SAMN02440407	2724	30.42	pyhmmer
1121476.SAMN02745751	3641	42.45	pyhmmer
1121477.SAMN02745223	4085	42.54	pyhmmer
1121479.SAMN02440615	4439	44.99	pyhmmer
1121480.SAMN02440629	5586	61.44	pyhmmer
1121481.SAMN02440874	5494	64.15	pyhmmer
1121482.SAMN02441320	6028	73.37	pyhmmer
1121483.SAMN02841160	5294	62.25	pyhmmer
1121485.SAMN02441172	3551	43.93	pyhmmer
1121859.SAMN02441711	4145	51.48	pyhmmer
1121861.SAMN02441332	4076	42.65	pyhmmer
1121863.SAMN02743983	4289	49.68	pyhmmer
1121865.SAMN02596961	2340	29.86	pyhmmer
1121866.SAMN02440648	2418	30.05	pyhmmer
1121867.SAMN02743982	4860	55.78	pyhmmer
1121869.SAMN03084138	4829	55.74	pyhmmer
1121870.SAMN02440607	3373	36.27	pyhmmer
1121874.SAMN02440433	1787	23.49	pyhmmer
1121875.SAMN02440497	3488	40.19	pyhmmer
1121877.SAMN03299411	3003	29.74	pyhmmer
1121878.SAMN02441517	3877	45.66	pyhmmer
1121879.SAMN02441539	4421	51.46	pyhmmer
1121880.SAMN02440848	3443	43.35	pyhmmer
1121881.SAMN02745225	2341	25.14	pyhmmer
1121883.SAMN02745226	2006	27.51	pyhmmer
1121884.SAMN02745131	4179	46.52	pyhmmer
1121887.SAMN02440860	3580	42.78	pyhmmer
1121888.SAMN02441540	4111	49.6	pyhmmer
1121889.SAMN02440630	2840	33.98	pyhmmer
1121890.SAMN02440631	3146	36.28	pyhmmer
1121891.SAMN02441177	3107	36.01	pyhmmer
1121895.SAMN02441333	3966	44.95	pyhmmer
1121896.SAMN02743358	2940	33.57	pyhmmer
1121897.SAMN02441178	3475	40.55	pyhmmer
1121898.SAMN02441179	4056	46.88	pyhmmer
1121899.SAMN02440857	2716	31.25	pyhmmer
1121901.SAMN02440861	3399	38.77	pyhmmer
1121902.SAMN02440687	3433	43.32	pyhmmer
1121903.SAMN02441176	3348	43.67	pyhmmer
1121904.SAMN02256418	7304	92.29	pyhmmer
1121909.SAMN02441528	2669	33.86	pyhmmer
1121912.SAMN02440834	3840	44.83	pyhmmer
1121914.SAMN02440633	1653	21.67	pyhmmer
1121918.SAMN02441294	3909	43.27	pyhmmer
1121919.SAMN02745975	3773	42.18	pyhmmer
1121920.SAMN02441206	2902	29.41	pyhmmer
1121921.SAMN02441352	3596	40.92	pyhmmer
1121922.SAMN02440876	3803	41.03	pyhmmer
1121924.SAMN02440580	4530	45.94	pyhmmer
1121925.SAMN02746011	1960	22.55	pyhmmer
1121926.SAMN02441107	4548	45.12	pyhmmer
1121927.SAMD00041827	3215	32.62	pyhmmer
1121928.SAMN02440656	3062	30.61	pyhmmer
1121929.SAMN02441353	4246	50.01	pyhmmer
1121930.SAMN02440412	3344	37.94	pyhmmer
1121932.SAMN02441167	2980	33.63	pyhmmer
1121934.SAMN02441529	3098	32.86	pyhmmer
1121935.SAMN02440417	6005	62.1	pyhmmer
1121936.SAMN02440657	2751	31.62	pyhmmer
1121937.SAMN02441505	3903	37.3	pyhmmer
1121938.SAMN02441195	3920	38.39	pyhmmer
1121939.SAMN02471787	4723	45.73	pyhmmer
1121940.SAMN02440634	2662	25.94	pyhmmer
1121941.SAMN02952987	3141	31.47	pyhmmer
1121942.SAMN02745148	3666	35.89	pyhmmer
1121943.SAMN02440470	4258	39.89	pyhmmer
1121945.SAMN02441569	3501	30.83	pyhmmer
1121946.SAMN02440609	8283	81.38	pyhmmer
1121947.SAMN02441168	1394	17.68	pyhmmer
1121948.SAMN02440888	3039	29.53	pyhmmer
1121949.SAMN02441054	3190	28.94	pyhmmer
1121950.SAMN02745243	4096	43.21	pyhmmer
1121952.SAMN02440591	3246	31.7	pyhmmer
1121953.SAMN02441650	3691	35.83	pyhmmer
1121955.SAMN02745146	3658	37.14	pyhmmer
1121957.SAMN02441588	4983	50.49	pyhmmer
1121959.SAMN02746009	4229	40.17	pyhmmer
1122124.SAMN02440836	2396	25.08	pyhmmer
1122125.SAMN02441506	6960	62.51	pyhmmer
1122128.SAMN02441531	2187	23.34	pyhmmer
1122129.SAMN02441182	2371	24.37	pyhmmer
1122130.SAMN02441507	2735	26.47	pyhmmer
1122131.SAMN02441508	4506	40.44	pyhmmer
1122132.SAMN02441386	4412	41.81	pyhmmer
1122133.SAMN02745157	4870	44.81	pyhmmer
1122134.SAMN02441025	2468	28.39	pyhmmer
1122135.SAMN02441694	4135	40.06	pyhmmer
1122137.SAMN02441395	3711	37.28	pyhmmer
1122138.SAMN02256503	8883	85.42	pyhmmer
1122139.SAMN02440978	3465	33.14	pyhmmer
1122142.SAMN02910414	2399	27.6	pyhmmer
1122143.SAMN02440849	1954	20.46	pyhmmer
1122146.SAMN02797784	1244	15.66	pyhmmer
1122149.SAMN02369504	1970	19.77	pyhmmer
1122150.SAMN02369505	2367	26.84	pyhmmer
1122152.SAMN02440851	1340	17.95	pyhmmer
1122154.SAMN02746068	2163	22.6	pyhmmer
1122155.SAMN02745158	4390	47.39	pyhmmer
1122156.SAMN02745117	2733	27.94	pyhmmer
1122158.SAMN02441384	3463	33.91	pyhmmer
1122159.SAMN02745246	4056	42.09	pyhmmer
1122169.SAMN04274794	2916	30.36	pyhmmer
1122170.SAMN02744130	3170	31.4	pyhmmer
1122172.SAMN02440425	1952	20.12	pyhmmer
1122173.SAMN02441112	2629	43.13	pyhmmer
1122175.SAMN02441232	2661	25.68	pyhmmer
1122176.SAMN02256444	5546	62.35	pyhmmer
1122179.SAMN02441042	5313	57.32	pyhmmer
1122180.SAMN02951862	2935	24.86	pyhmmer
1122181.SAMN02440979	3669	35.02	pyhmmer
1122182.SAMN02256442	6328	61.19	pyhmmer
1122183.SAMN02440816	3026	29.3	pyhmmer
1122184.SAMN02745176	3416	36.64	pyhmmer
1122185.SAMN03098275	2232	21.54	pyhmmer
1122188.SAMN02745674	2873	26.68	pyhmmer
1122189.SAMN02745165	3666	39.13	pyhmmer
1122190.SAMN02743975	2107	22.15	pyhmmer
1122191.SAMN02743978	4283	44.4	pyhmmer
1122192.SAMN02745673	4965	54.26	pyhmmer
1122194.SAMN02441511	3757	46.87	pyhmmer
1122195.SAMN02745164	2221	28.71	pyhmmer
1122197.SAMN02440900	3514	40.8	pyhmmer
1122198.SAMN02745729	3714	41.82	pyhmmer
1122200.SAMN02952989	4673	57.39	pyhmmer
1122201.SAMN02440877	4161	51.08	pyhmmer
1122202.SAMN02440466	4737	54.26	pyhmmer
1122203.SAMN02440907	3162	37.24	pyhmmer
1122204.SAMN05421781	2900	35.88	pyhmmer
1122206.SAMN02745753	4605	56.19	pyhmmer
1122207.SAMN02597439	3076	34.09	pyhmmer
1122209.SAMN02745752	2897	34.72	pyhmmer
1122211.SAMN02743374	2762	37.72	pyhmmer
1122212.SAMN02440684	2614	27.74	pyhmmer
1122213.SAMN02441170	3451	33.11	pyhmmer
1122214.SAMN02441730	4257	41.07	pyhmmer
1122215.SAMN02441321	5700	60.03	pyhmmer
1122216.SAMN02441496	2026	21.36	pyhmmer
1122218.SAMN02441696	3023	30.65	pyhmmer
1122221.SAMN02952988	2890	28.07	pyhmmer
1122223.SAMN02441032	3101	29.08	pyhmmer
1122224.SAMN02440685	3192	32.87	pyhmmer
1122225.SAMN02441142	2687	29.82	pyhmmer
1122226.SAMN02440658	2930	31.99	pyhmmer
1122228.SAMN02441737	1519	19.53	pyhmmer
1122230.SAMN02441137	1727	16.42	pyhmmer
1122233.SAMN02746094	1602	15.62	pyhmmer
1122236.SAMN02440991	2678	26.11	pyhmmer
1122237.SAMN02440649	2801	26.4	pyhmmer
1122238.SAMN02440686	2615	25.88	pyhmmer
1122239.SAMN02440801	2801	28.56	pyhmmer
1122240.SAMN02952990	3697	35.45	pyhmmer
1122243.SAMN02256417	2280	24.89	pyhmmer
1122244.SAMN02441175	2487	23.98	pyhmmer
1122247.SAMN02256416	4814	45.38	pyhmmer
1122252.SAMN05660443	2822	32.03	pyhmmer
112234.SAMN05421768	4812	47.61	pyhmmer
112248.SAMN05444392	3703	38.89	pyhmmer
1122599.SAMN02440650	4164	41.22	pyhmmer
1122602.SAMN02440588	2325	23.97	pyhmmer
1122603.SAMN02440574	3975	38.53	pyhmmer
1122604.SAMN02745696	5079	50.09	pyhmmer
1122605.SAMN02441376	4871	50.96	pyhmmer
1122607.SAMN02441524	4278	40.75	pyhmmer
1122608.SAMN02441173	4578	40.23	pyhmmer
1122609.SAMN02440651	4657	43.12	pyhmmer
1122610.SAMN02441164	3636	33.86	pyhmmer
1122612.SAMN02440878	3357	31.32	pyhmmer
1122613.SAMN02440569	2827	25.79	pyhmmer
1122614.SAMN02743897	4454	41.7	pyhmmer
1122615.SAMN02441519	3952	40.74	pyhmmer
1122616.SAMN02441143	4463	50.62	pyhmmer
1122617.SAMN02440652	3267	35.69	pyhmmer
1122619.SAMN02441372	2505	26.17	pyhmmer
1122621.SAMN02440601	4394	44.16	pyhmmer
1122622.SAMN02441240	3524	34.5	pyhmmer
1122623.SAMN02441165	6460	60.97	pyhmmer
1122916.SAMN02441144	4392	46.75	pyhmmer
1122917.SAMN02440993	6438	68.0	pyhmmer
1122918.SAMN02441316	5572	56.07	pyhmmer
1122919.SAMN02440998	4992	48.19	pyhmmer
1122920.SAMN02441473	6226	62.2	pyhmmer
1122921.SAMN02441001	5471	58.41	pyhmmer
1122924.SAMN02440803	6048	61.12	pyhmmer
1122925.SAMN02441367	4374	42.97	pyhmmer
1122926.SAMN02440680	4621	46.97	pyhmmer
1122927.SAMN02440446	5785	59.1	pyhmmer
1122928.SAMN02440653	3995	36.06	pyhmmer
1122930.SAMN02745168	2641	23.72	pyhmmer
1122934.SAMN02745691	2367	23.02	pyhmmer
1122938.SAMN05660772	2804	27.8	pyhmmer
1122939.SAMN02440564	4096	37.4	pyhmmer
1122940.SAMN02440721	4167	41.88	pyhmmer
1122941.SAMN02745950	3311	34.01	pyhmmer
1122946.SAMN02744830	4472	48.08	pyhmmer
1122949.SAMN02441667	1727	20.81	pyhmmer
1122951.SAMN02440565	2307	21.49	pyhmmer
1122963.SAMN02440654	4818	46.0	pyhmmer
1122967.SAMN02441712	3990	41.28	pyhmmer
1122970.SAMN02440655	2812	24.64	pyhmmer
1122971.SAMN02441061	1599	16.86	pyhmmer
1122973.SAMN02256439	2133	21.33	pyhmmer
1122976.SAMN02440769	1751	18.86	pyhmmer
1122978.SAMN02440641	2255	23.1	pyhmmer
1122980.SAMN02440845	2497	25.49	pyhmmer
1122983.SAMD00004645	2610	25.55	pyhmmer
1122990.SAMD00008813	2904	28.8	pyhmmer
1122991.SAMD00012546	3320	27.64	pyhmmer
1122992.SAMEA2272439	2675	26.28	pyhmmer
1122994.SAMN02441526	2554	24.19	pyhmmer
1122997.SAMN02441538	2681	30.38	pyhmmer
1122998.SAMN02440839	2611	24.09	pyhmmer
1122999.SAMN02440659	3294	29.39	pyhmmer
1123008.SAMN02440983	3823	41.07	pyhmmer
1123009.SAMN02440660	2256	23.61	pyhmmer
1123010.SAMN02745724	5360	58.51	pyhmmer
1123013.SAMN02441498	2034	20.41	pyhmmer
1123014.SAMN02745746	3979	36.28	pyhmmer
1123016.SAMN02673660	3923	39.84	pyhmmer
1123020.SAMN02441499	5498	52.88	pyhmmer
1123021.SAMN02441073	3482	34.2	pyhmmer
1123023.SAMN02743958	9564	87.24	pyhmmer
1123024.SAMN02441500	4958	42.46	pyhmmer
1123025.SAMN02441208	8581	82.24	pyhmmer
1123029.SAMN02745172	4323	42.85	pyhmmer
1123032.SAMN02441527	3302	33.61	pyhmmer
1123033.SAMN02441319	2564	26.65	pyhmmer
1123034.SAMN02743348	2567	27.09	pyhmmer
1123035.SAMN02440477	2774	28.15	pyhmmer
1123036.SAMN02440766	4001	41.34	pyhmmer
1123037.SAMN02440859	3580	33.92	pyhmmer
1123053.SAMN02441194	3947	40.86	pyhmmer
1123054.SAMN02441649	3647	38.56	pyhmmer
1123055.SAMN02745773	3946	42.09	pyhmmer
1123058.SAMN02441030	2372	22.46	pyhmmer
1123059.SAMN02440387	2631	24.99	pyhmmer
1123060.SAMN02745777	6046	51.08	pyhmmer
1123062.SAMN02745775	5924	53.65	pyhmmer
1123065.SAMN02440902	3782	35.47	pyhmmer
1123069.SAMN02469744	3244	25.33	pyhmmer
1123070.SAMN02441342	2647	25.01	pyhmmer
1123071.SAMN02745181	3805	38.7	pyhmmer
1123072.SAMN02440628	3695	31.61	pyhmmer
1123073.SAMN02441343	3686	36.28	pyhmmer
1123075.SAMN02441541	3755	45.71	pyhmmer
1123077.SAMN02440771	6219	68.57	pyhmmer
1123078.SAMN02441156	6337	70.57	pyhmmer
1123226.SAMN02441675	4040	44.72	pyhmmer
1123227.SAMN02440467	2204	21.34	pyhmmer
1123228.SAMN02440661	4260	45.36	pyhmmer
1123229.SAMN02441547	4827	45.36	pyhmmer
1123230.SAMN02441646	2668	30.76	pyhmmer
1123231.SAMN02745189	2512	26.95	pyhmmer
1123233.SAMN02745798	2561	25.46	pyhmmer
1123234.SAMN02440676	3163	32.37	pyhmmer
1123235.SAMN02440840	3337	34.19	pyhmmer
1123236.SAMN02440468	3604	37.27	pyhmmer
1123237.SAMN02469746	5621	47.57	pyhmmer
1123239.SAMN02441685	3598	36.58	pyhmmer
1123240.SAMN02441589	2531	22.06	pyhmmer
1123241.SAMN02440642	5083	54.04	pyhmmer
1123242.SAMN02469369	6852	71.87	pyhmmer
1123243.SAMN02745190	2433	29.21	pyhmmer
1123244.SAMN02256422	8095	75.95	pyhmmer
1123247.SAMN02441501	3406	30.16	pyhmmer
1123248.SAMN02440437	5082	55.42	pyhmmer
1123250.SAMN02440984	2442	30.21	pyhmmer
1123251.SAMN02441241	3214	36.94	pyhmmer
1123252.SAMN02441224	4212	51.75	pyhmmer
1123253.SAMN02441209	2376	23.81	pyhmmer
1123255.SAMN02743894	3293	32.12	pyhmmer
1123256.SAMN02440980	3678	35.58	pyhmmer
1123257.SAMN02440644	3929	39.32	pyhmmer
1123258.SAMN02441385	5121	47.09	pyhmmer
1123261.SAMN02440774	3754	34.84	pyhmmer
1123262.SAMN02440825	8587	82.6	pyhmmer
1123265.SAMN02743379	5133	51.51	pyhmmer
1123267.SAMN02691714	2503	21.51	pyhmmer
1123269.SAMN02641489	5855	50.18	pyhmmer
1123270.SAMN02441583	2870	24.55	pyhmmer
1123272.SAMN02745824	3398	29.49	pyhmmer
1123274.SAMN02441006	4215	42.49	pyhmmer
1123275.SAMN02441512	3647	36.79	pyhmmer
1123276.SAMN02441024	5695	56.42	pyhmmer
1123277.SAMN02441375	6756	73.95	pyhmmer
1123278.SAMN02441695	6586	69.01	pyhmmer
1123279.SAMN02440570	3687	43.86	pyhmmer
1123281.SAMN02745180	2838	31.3	pyhmmer
1123282.SAMN02745823	3793	43.37	pyhmmer
1123284.SAMN02440464	2715	32.73	pyhmmer
1123285.SAMN05660235	2870	35.2	pyhmmer
1123288.SAMN02469826	5103	63.91	pyhmmer
1123291.SAMN04490355	5184	61.42	pyhmmer
1123294.SAMN02441158	4184	38.08	pyhmmer
1123296.SAMN02745853	2361	22.74	pyhmmer
1123298.SAMN02256438	2059	21.88	pyhmmer
1123299.SAMN02441486	1786	19.3	pyhmmer
1123300.SAMN02441502	2014	24.19	pyhmmer
1123301.SAMN02256413	1788	18.82	pyhmmer
1123302.SAMN02256412	1997	21.44	pyhmmer
1123303.SAMN02256504	1815	20.42	pyhmmer
1123305.SAMN02440576	2024	23.54	pyhmmer
1123306.SAMN02256437	1414	18.02	pyhmmer
1123307.SAMN02256435	1812	22.01	pyhmmer
1123308.SAMN02256436	2123	27.45	pyhmmer
1123309.SAMN02441724	1887	23.71	pyhmmer
1123311.SAMN02256410	2277	26.72	pyhmmer
1123312.SAMN02256411	2346	29.35	pyhmmer
1123313.SAMN02440905	1961	27.52	pyhmmer
1123314.SAMN02441159	2069	27.72	pyhmmer
1123315.SAMN02440826	2269	31.77	pyhmmer
1123317.SAMN02743354	1997	28.78	pyhmmer
1123318.SAMN02256409	2165	27.35	pyhmmer
1123320.SAMN02256465	9973	110.79	pyhmmer
1123321.SAMN02440478	6145	77.45	pyhmmer
1123323.SAMN05216245	2287	29.49	pyhmmer
1123325.SAMN02769639	1682	22.52	pyhmmer
1123326.SAMN02199325	2639	34.22	pyhmmer
1123349.SAMN02744037	2690	34.18	pyhmmer
1123350.SAMN02744040	2258	23.13	pyhmmer
1123354.SAMN02440862	2111	21.57	pyhmmer
1123355.SAMN02743896	3897	39.45	pyhmmer
1123356.SAMN02440863	3967	42.19	pyhmmer
1123357.SAMN02745244	3720	34.87	pyhmmer
1123359.SAMN02441160	1982	20.84	pyhmmer
1123360.SAMN02469745	3638	32.32	pyhmmer
1123362.SAMN05660686	4979	46.64	pyhmmer
1123365.SAMN02440903	4345	42.31	pyhmmer
1123366.SAMN02471162	4154	42.63	pyhmmer
1123367.SAMN02743986	3747	44.13	pyhmmer
1123368.SAMN02441488	2874	31.45	pyhmmer
1123371.SAMN02440586	2202	27.7	pyhmmer
1123372.SAMN02441489	1712	19.9	pyhmmer
1123373.SAMN02441582	1739	22.63	pyhmmer
1123376.SAMN02440662	1887	19.41	pyhmmer
1123377.SAMN02440663	2873	27.94	pyhmmer
1123380.SAMN02745199	1564	16.84	pyhmmer
1123382.SAMN02745221	2149	20.92	pyhmmer
1123384.SAMN02584724	2097	22.79	pyhmmer
1123386.SAMN02441490	2228	19.71	pyhmmer
1123388.SAMN02440410	2257	20.64	pyhmmer
1123389.SAMN02441230	2339	23.77	pyhmmer
1123392.SAMN02441059	3517	33.95	pyhmmer
1123393.SAMN02441034	3119	28.73	pyhmmer
1123397.SAMN05660831	2649	26.66	pyhmmer
1123399.SAMN02256490	3721	44.79	pyhmmer
1123400.SAMN02256434	3470	45.58	pyhmmer
1123401.SAMN02743987	3548	43.37	pyhmmer
1123402.SAMN02583745	2908	29.97	pyhmmer
1123404.SAMN02745784	3107	29.5	pyhmmer
1123487.SAMN02441373	4636	43.4	pyhmmer
1123489.SAMN02441545	1958	19.49	pyhmmer
1123490.SAMN02440645	1587	15.95	pyhmmer
